;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 05-Feb-15 07:01:33 PM
;----------------------------------------------

;Address Opcode 	ASM
0x00F6	0x0000    	NOP
0x00F8	0x0000    	NOP
0x00FA	0x0000    	NOP
0x00FC	0x0000    	NOP
0x00FE	0x0000    	NOP
0x0100	0x0000940C  	JMP        0
0x0104	0x0000940C  	JMP        0
0x0108	0x037C940C  	JMP        _PORTA_INT0_ISR
0x010C	0x0441940C  	JMP        _PORTA_INT1_ISR
0x0110	0x0000940C  	JMP        0
0x0114	0x0000940C  	JMP        0
0x0118	0x0000940C  	JMP        0
0x011C	0x0000940C  	JMP        0
0x0120	0x0000940C  	JMP        0
0x0124	0x0000940C  	JMP        0
0x0128	0x0000940C  	JMP        0
0x012C	0x0000    	NOP
0x012E	0x0000    	NOP
0x0130	0x0000    	NOP
0x0132	0x0000    	NOP
0x0134	0x0000940C  	JMP        0
0x0138	0x0000940C  	JMP        0
0x013C	0x0000940C  	JMP        0
0x0140	0x0000940C  	JMP        0
0x0144	0x0000940C  	JMP        0
0x0148	0x0000940C  	JMP        0
0x014C	0x0000940C  	JMP        0
0x0150	0x0000940C  	JMP        0
0x0154	0x0000940C  	JMP        0
0x0158	0x0000940C  	JMP        0
0x015C	0x0000940C  	JMP        0
0x0160	0x0000940C  	JMP        0
0x0164	0x0000940C  	JMP        0
0x0168	0x0000940C  	JMP        0
0x016C	0x0000940C  	JMP        0
0x0170	0x0000940C  	JMP        0
0x0174	0x0000940C  	JMP        0
0x0178	0x0000    	NOP
0x017A	0x0000    	NOP
0x017C	0x0000    	NOP
0x017E	0x0000    	NOP
0x0180	0x0000    	NOP
0x0182	0x0000    	NOP
0x0184	0x0000    	NOP
0x0186	0x0000    	NOP
0x0188	0x0000    	NOP
0x018A	0x0000    	NOP
0x018C	0x0000    	NOP
0x018E	0x0000    	NOP
0x0190	0x0000    	NOP
0x0192	0x0000    	NOP
0x0194	0x0000    	NOP
0x0196	0x0000    	NOP
0x0198	0x0000    	NOP
0x019A	0x0000    	NOP
0x019C	0x0000    	NOP
0x019E	0x0000    	NOP
0x01A0	0x0000    	NOP
0x01A2	0x0000    	NOP
0x01A4	0x0000    	NOP
0x01A6	0x0000    	NOP
0x01A8	0x0000    	NOP
0x01AA	0x0000    	NOP
0x01AC	0x0000    	NOP
0x01AE	0x0000    	NOP
0x01B0	0x0000    	NOP
0x01B2	0x0000    	NOP
0x01B4	0x0000    	NOP
0x01B6	0x0000    	NOP
0x01B8	0x0000    	NOP
0x01BA	0x0000    	NOP
0x01BC	0x0000    	NOP
0x01BE	0x0000    	NOP
0x01C0	0x0000    	NOP
0x01C2	0x0000    	NOP
0x01C4	0x0000    	NOP
0x01C6	0x0000    	NOP
0x01C8	0x0000    	NOP
0x01CA	0x0000    	NOP
0x01CC	0x0000    	NOP
0x01CE	0x0000    	NOP
0x01D0	0x0000    	NOP
0x01D2	0x0000    	NOP
0x01D4	0x0000    	NOP
0x01D6	0x0000    	NOP
0x01D8	0x0000    	NOP
0x01DA	0x0000    	NOP
0x01DC	0x0000    	NOP
0x01DE	0x0000    	NOP
0x01E0	0x0000    	NOP
0x01E2	0x0000    	NOP
0x01E4	0x0000    	NOP
0x01E6	0x0000    	NOP
0x01E8	0x0000    	NOP
0x01EA	0x0000    	NOP
0x01EC	0x0000    	NOP
0x01EE	0x0000    	NOP
0x01F0	0x0000    	NOP
0x01F2	0x0000    	NOP
0x01F4	0x0000940C  	JMP        0
0x01F8	0x0000940C  	JMP        0
_main:
0x07E2	0xEFBF    	LDI        R27, 255
0x07E4	0xBFBD    	OUT        SPL+0, R27
0x07E6	0xE2BF    	LDI        R27, 47
0x07E8	0xBFBE    	OUT        SPL+1, R27
0x07EA	0xB7CD    	IN         R28, SPL+0
0x07EC	0xB7DE    	IN         R29, SPL+1
0x07EE	0x972A    	SBIW       R28, 10
0x07F0	0xBFCD    	OUT        SPL+0, R28
0x07F2	0xBFDE    	OUT        SPL+1, R29
0x07F4	0x9621    	ADIW       R28, 1
;exti.c,61 :: 		void main()
;exti.c,63 :: 		setup_interrupts();
0x07F6	0x922F    	PUSH       R2
0x07F8	0x923F    	PUSH       R3
0x07FA	0x924F    	PUSH       R4
0x07FC	0x925F    	PUSH       R5
0x07FE	0xDE39    	RCALL      _setup_interrupts+0
;exti.c,64 :: 		setup_clock();
0x0800	0xDF4A    	RCALL      _setup_clock+0
;exti.c,65 :: 		setup_io();
0x0802	0xDEF9    	RCALL      _setup_io+0
;exti.c,66 :: 		setup_lcd();
0x0804	0xDEEE    	RCALL      _setup_lcd+0
;exti.c,68 :: 		while(1)
L_main8:
;exti.c,70 :: 		Lcd_Cmd(_LCD_CLEAR);
0x0806	0xE0B1    	LDI        R27, 1
0x0808	0x2E2B    	MOV        R2, R27
0x080A	0xDE89    	RCALL      _Lcd_Cmd+0
;exti.c,71 :: 		Lcd_Out(1, 3, "Main");
0x080C	0xE4BD    	LDI        R27, 77
0x080E	0x83B8    	STD        Y+0, R27
0x0810	0xE6B1    	LDI        R27, 97
0x0812	0x83B9    	STD        Y+1, R27
0x0814	0xE6B9    	LDI        R27, 105
0x0816	0x83BA    	STD        Y+2, R27
0x0818	0xE6BE    	LDI        R27, 110
0x081A	0x83BB    	STD        Y+3, R27
0x081C	0xE0B0    	LDI        R27, 0
0x081E	0x83BC    	STD        Y+4, R27
0x0820	0x018E    	MOVW       R16, R28
0x0822	0x0128    	MOVW       R4, R16
0x0824	0xE0B3    	LDI        R27, 3
0x0826	0x2E3B    	MOV        R3, R27
0x0828	0xE0B1    	LDI        R27, 1
0x082A	0x2E2B    	MOV        R2, R27
0x082C	0xDE31    	RCALL      _Lcd_Out+0
;exti.c,72 :: 		Lcd_Out(2, 3, "Loop");
0x082E	0xE4BC    	LDI        R27, 76
0x0830	0x83BD    	STD        Y+5, R27
0x0832	0xE6BF    	LDI        R27, 111
0x0834	0x83BE    	STD        Y+6, R27
0x0836	0xE6BF    	LDI        R27, 111
0x0838	0x83BF    	STD        Y+7, R27
0x083A	0xE7B0    	LDI        R27, 112
0x083C	0x87B8    	STD        Y+8, R27
0x083E	0xE0B0    	LDI        R27, 0
0x0840	0x87B9    	STD        Y+9, R27
0x0842	0x018E    	MOVW       R16, R28
0x0844	0x5F0B    	SUBI       R16, 251
0x0846	0x4F1F    	SBCI       R17, 255
0x0848	0x0128    	MOVW       R4, R16
0x084A	0xE0B3    	LDI        R27, 3
0x084C	0x2E3B    	MOV        R3, R27
0x084E	0xE0B2    	LDI        R27, 2
0x0850	0x2E2B    	MOV        R2, R27
0x0852	0xDE1E    	RCALL      _Lcd_Out+0
;exti.c,73 :: 		PORTD_OUT.B0 ^= 1;
0x0854	0x06649000  	LDS        R0, PORTD_OUT+0
0x0858	0xE0B1    	LDI        R27, 1
0x085A	0x260B    	EOR        R0, R27
0x085C	0x06649200  	STS        PORTD_OUT+0, R0
;exti.c,74 :: 		delay_ms(900);
0x0860	0xE225    	LDI        R18, 37
0x0862	0xE817    	LDI        R17, 135
0x0864	0xE80C    	LDI        R16, 140
L_main10:
0x0866	0x950A    	DEC        R16
0x0868	0xF7F1    	BRNE       L_main10
0x086A	0x951A    	DEC        R17
0x086C	0xF7E1    	BRNE       L_main10
0x086E	0x952A    	DEC        R18
0x0870	0xF7D1    	BRNE       L_main10
0x0872	0x0000    	NOP
0x0874	0x0000    	NOP
;exti.c,75 :: 		}
0x0876	0xCFC7    	RJMP       L_main8
;exti.c,76 :: 		}
L_end_main:
0x0878	0x905F    	POP        R5
0x087A	0x904F    	POP        R4
0x087C	0x903F    	POP        R3
0x087E	0x902F    	POP        R2
L__main_end_loop:
0x0880	0xCFFF    	RJMP       L__main_end_loop
; end of _main
_setup_interrupts:
;exti.c,132 :: 		void setup_interrupts()
;exti.c,134 :: 		clear_global_interrupt();
0x0472	0xDFFD    	RCALL      _clear_global_interrupt+0
;exti.c,135 :: 		CPU_CCP = CCP_IOREG_gc;
0x0474	0xEDB8    	LDI        R27, 216
0x0476	0xBFB4    	OUT        CPU_CCP+0, R27
;exti.c,136 :: 		PMIC_CTRL = (PMIC_LOLVLEN_bm | PMIC_HILVLEN_bm);
0x0478	0xE0B5    	LDI        R27, 5
0x047A	0x00A293B0  	STS        PMIC_CTRL+0, R27
;exti.c,137 :: 		PMIC_INTPRI = 0x00;
0x047E	0xE0B0    	LDI        R27, 0
0x0480	0x00A193B0  	STS        PMIC_INTPRI+0, R27
;exti.c,138 :: 		}
L_end_setup_interrupts:
0x0484	0x9508    	RET
; end of _setup_interrupts
_clear_global_interrupt:
;interrupt.h,14 :: 		void clear_global_interrupt()
;interrupt.h,16 :: 		asm cli;
0x046E	0x94F8    	CLI
;interrupt.h,17 :: 		}
L_end_clear_global_interrupt:
0x0470	0x9508    	RET
; end of _clear_global_interrupt
_setup_clock:
;exti.c,79 :: 		void setup_clock()
;exti.c,81 :: 		clear_global_interrupt();
0x0696	0xDEEB    	RCALL      _clear_global_interrupt+0
;exti.c,82 :: 		OSC_CTRL |= OSC_RC32KEN_bm;
0x0698	0x005091B0  	LDS        R27, OSC_CTRL+0
0x069C	0x60B4    	SBR        R27, 4
0x069E	0x005093B0  	STS        OSC_CTRL+0, R27
;exti.c,83 :: 		while(!(OSC_STATUS & OSC_RC32KRDY_bm));
L_setup_clock12:
0x06A2	0x00519100  	LDS        R16, OSC_STATUS+0
0x06A6	0xFD02    	SBRC       R16, 2
0x06A8	0xC001    	RJMP       L_setup_clock13
0x06AA	0xCFFB    	RJMP       L_setup_clock12
L_setup_clock13:
;exti.c,84 :: 		DFLLRC32M_CTRL = 0;
0x06AC	0xE0B0    	LDI        R27, 0
0x06AE	0x006093B0  	STS        DFLLRC32M_CTRL+0, R27
;exti.c,85 :: 		OSC_CTRL |= OSC_RC32MEN_bm;
0x06B2	0x00509100  	LDS        R16, OSC_CTRL+0
0x06B6	0x6002    	ORI        R16, 2
0x06B8	0x00509300  	STS        OSC_CTRL+0, R16
;exti.c,86 :: 		while(!(OSC_STATUS & OSC_RC32MRDY_bm));
L_setup_clock14:
0x06BC	0x00519100  	LDS        R16, OSC_STATUS+0
0x06C0	0xFD01    	SBRC       R16, 1
0x06C2	0xC001    	RJMP       L_setup_clock15
0x06C4	0xCFFB    	RJMP       L_setup_clock14
L_setup_clock15:
;exti.c,87 :: 		OSC_DFLLCTRL = OSC_RC32MCREF_RC32K_gc;
0x06C6	0xE0B0    	LDI        R27, 0
0x06C8	0x005693B0  	STS        OSC_DFLLCTRL+0, R27
;exti.c,88 :: 		DFLLRC32M_CTRL = DFLL_ENABLE_bm;
0x06CC	0xE0B1    	LDI        R27, 1
0x06CE	0x006093B0  	STS        DFLLRC32M_CTRL+0, R27
;exti.c,89 :: 		CPU_CCP = CCP_IOREG_gc;
0x06D2	0xEDB8    	LDI        R27, 216
0x06D4	0xBFB4    	OUT        CPU_CCP+0, R27
;exti.c,90 :: 		CLK_PSCTRL = (CLK_PSADIV_4_gc | CLK_PSBCDIV_1_1_gc);
0x06D6	0xE0BC    	LDI        R27, 12
0x06D8	0x004193B0  	STS        CLK_PSCTRL+0, R27
;exti.c,91 :: 		CPU_CCP = CCP_IOREG_gc;
0x06DC	0xEDB8    	LDI        R27, 216
0x06DE	0xBFB4    	OUT        CPU_CCP+0, R27
;exti.c,92 :: 		CLK_CTRL = CLK_SCLKSEL_RC32M_gc;
0x06E0	0xE0B1    	LDI        R27, 1
0x06E2	0x004093B0  	STS        CLK_CTRL+0, R27
;exti.c,93 :: 		OSC_CTRL &= ~(OSC_RC2MEN_bm | OSC_XOSCEN_bm | OSC_PLLEN_bm);
0x06E6	0x00509100  	LDS        R16, OSC_CTRL+0
0x06EA	0x7E06    	ANDI       R16, 230
0x06EC	0x00509300  	STS        OSC_CTRL+0, R16
;exti.c,94 :: 		PORTCFG_CLKEVOUT = 0x00;
0x06F0	0xE0B0    	LDI        R27, 0
0x06F2	0x00B493B0  	STS        PORTCFG_CLKEVOUT+0, R27
;exti.c,95 :: 		}
L_end_setup_clock:
0x06F6	0x9508    	RET
; end of _setup_clock
_setup_io:
;exti.c,98 :: 		void setup_io()
;exti.c,100 :: 		PORTA_OUT = 0x00;
0x05F6	0xE0B0    	LDI        R27, 0
0x05F8	0x060493B0  	STS        PORTA_OUT+0, R27
;exti.c,101 :: 		PORTA_DIR = 0x00;
0x05FC	0xE0B0    	LDI        R27, 0
0x05FE	0x060093B0  	STS        PORTA_DIR+0, R27
;exti.c,102 :: 		PORTA_PIN0CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_RISING_gc);
0x0602	0xE0B1    	LDI        R27, 1
0x0604	0x061093B0  	STS        PORTA_PIN0CTRL+0, R27
;exti.c,103 :: 		PORTA_PIN1CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_RISING_gc);
0x0608	0xE0B1    	LDI        R27, 1
0x060A	0x061193B0  	STS        PORTA_PIN1CTRL+0, R27
;exti.c,104 :: 		PORTA_PIN2CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x060E	0xE0B0    	LDI        R27, 0
0x0610	0x061293B0  	STS        PORTA_PIN2CTRL+0, R27
;exti.c,105 :: 		PORTA_PIN3CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x0614	0xE0B0    	LDI        R27, 0
0x0616	0x061393B0  	STS        PORTA_PIN3CTRL+0, R27
;exti.c,106 :: 		PORTA_PIN4CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x061A	0xE0B0    	LDI        R27, 0
0x061C	0x061493B0  	STS        PORTA_PIN4CTRL+0, R27
;exti.c,107 :: 		PORTA_PIN5CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x0620	0xE0B0    	LDI        R27, 0
0x0622	0x061593B0  	STS        PORTA_PIN5CTRL+0, R27
;exti.c,108 :: 		PORTA_PIN6CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x0626	0xE0B0    	LDI        R27, 0
0x0628	0x061693B0  	STS        PORTA_PIN6CTRL+0, R27
;exti.c,109 :: 		PORTA_PIN7CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x062C	0xE0B0    	LDI        R27, 0
0x062E	0x061793B0  	STS        PORTA_PIN7CTRL+0, R27
;exti.c,110 :: 		PORTA_INTCTRL = (PORT_INT1LVL_HI_gc | PORT_INT0LVL_LO_gc);
0x0632	0xE0BD    	LDI        R27, 13
0x0634	0x060993B0  	STS        PORTA_INTCTRL+0, R27
;exti.c,111 :: 		PORTA_INT0MASK = 0x01;
0x0638	0xE0B1    	LDI        R27, 1
0x063A	0x060A93B0  	STS        PORTA_INT0MASK+0, R27
;exti.c,112 :: 		PORTA_INT1MASK = 0x02;
0x063E	0xE0B2    	LDI        R27, 2
0x0640	0x060B93B0  	STS        PORTA_INT1MASK+0, R27
;exti.c,114 :: 		PORTD_OUT = 0x00;
0x0644	0xE0B0    	LDI        R27, 0
0x0646	0x066493B0  	STS        PORTD_OUT+0, R27
;exti.c,115 :: 		PORTD_DIR = 0x07;
0x064A	0xE0B7    	LDI        R27, 7
0x064C	0x066093B0  	STS        PORTD_DIR+0, R27
;exti.c,116 :: 		PORTD_PIN0CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x0650	0xE0B0    	LDI        R27, 0
0x0652	0x067093B0  	STS        PORTD_PIN0CTRL+0, R27
;exti.c,117 :: 		PORTD_PIN1CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x0656	0xE0B0    	LDI        R27, 0
0x0658	0x067193B0  	STS        PORTD_PIN1CTRL+0, R27
;exti.c,118 :: 		PORTD_PIN2CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x065C	0xE0B0    	LDI        R27, 0
0x065E	0x067293B0  	STS        PORTD_PIN2CTRL+0, R27
;exti.c,119 :: 		PORTD_PIN3CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x0662	0xE0B0    	LDI        R27, 0
0x0664	0x067393B0  	STS        PORTD_PIN3CTRL+0, R27
;exti.c,120 :: 		PORTD_PIN4CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x0668	0xE0B0    	LDI        R27, 0
0x066A	0x067493B0  	STS        PORTD_PIN4CTRL+0, R27
;exti.c,121 :: 		PORTD_PIN5CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x066E	0xE0B0    	LDI        R27, 0
0x0670	0x067593B0  	STS        PORTD_PIN5CTRL+0, R27
;exti.c,122 :: 		PORTD_PIN6CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x0674	0xE0B0    	LDI        R27, 0
0x0676	0x067693B0  	STS        PORTD_PIN6CTRL+0, R27
;exti.c,123 :: 		PORTD_PIN7CTRL = (PORT_OPC_TOTEM_gc | PORT_ISC_BOTHEDGES_gc);
0x067A	0xE0B0    	LDI        R27, 0
0x067C	0x067793B0  	STS        PORTD_PIN7CTRL+0, R27
;exti.c,124 :: 		PORTD_INTCTRL = (PORT_INT1LVL_OFF_gc | PORT_INT0LVL_OFF_gc);
0x0680	0xE0B0    	LDI        R27, 0
0x0682	0x066993B0  	STS        PORTD_INTCTRL+0, R27
;exti.c,125 :: 		PORTD_INT0MASK = 0x00;
0x0686	0xE0B0    	LDI        R27, 0
0x0688	0x066A93B0  	STS        PORTD_INT0MASK+0, R27
;exti.c,126 :: 		PORTD_INT1MASK = 0x00;
0x068C	0xE0B0    	LDI        R27, 0
0x068E	0x066B93B0  	STS        PORTD_INT1MASK+0, R27
;exti.c,128 :: 		set_global_interrupt();
0x0692	0xDEEB    	RCALL      _set_global_interrupt+0
;exti.c,129 :: 		}
L_end_setup_io:
0x0694	0x9508    	RET
; end of _setup_io
_set_global_interrupt:
;interrupt.h,8 :: 		void set_global_interrupt()
;interrupt.h,10 :: 		asm sei;
0x046A	0x9478    	SEI
;interrupt.h,11 :: 		}
L_end_set_global_interrupt:
0x046C	0x9508    	RET
; end of _set_global_interrupt
_setup_lcd:
;exti.c,141 :: 		void setup_lcd()
;exti.c,143 :: 		Lcd_Init();
0x05E2	0x922F    	PUSH       R2
0x05E4	0xDE14    	RCALL      _Lcd_Init+0
;exti.c,144 :: 		Lcd_Cmd(_LCD_CLEAR);
0x05E6	0xE0B1    	LDI        R27, 1
0x05E8	0x2E2B    	MOV        R2, R27
0x05EA	0xDF99    	RCALL      _Lcd_Cmd+0
;exti.c,145 :: 		Lcd_Cmd(_LCD_CURSOR_OFF);
0x05EC	0xE0BC    	LDI        R27, 12
0x05EE	0x2E2B    	MOV        R2, R27
0x05F0	0xDF96    	RCALL      _Lcd_Cmd+0
;exti.c,146 :: 		}
L_end_setup_lcd:
0x05F2	0x902F    	POP        R2
0x05F4	0x9508    	RET
; end of _setup_lcd
_Lcd_Init:
;__Lib_Lcd.c,84 :: 		
;__Lib_Lcd.c,86 :: 		
0x020E	0x064491B0  	LDS        R27, LCD_EN+0
0x0212	0x7FB7    	CBR        R27, 8
0x0214	0x064493B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.c,87 :: 		
0x0218	0x064491B0  	LDS        R27, LCD_RS+0
0x021C	0x7FBB    	CBR        R27, 4
0x021E	0x064493B0  	STS        LCD_RS+0, R27
;__Lib_Lcd.c,88 :: 		
0x0222	0x064491B0  	LDS        R27, LCD_D7+0
0x0226	0x77BF    	CBR        R27, 128
0x0228	0x064493B0  	STS        LCD_D7+0, R27
;__Lib_Lcd.c,89 :: 		
0x022C	0x064491B0  	LDS        R27, LCD_D6+0
0x0230	0x7BBF    	CBR        R27, 64
0x0232	0x064493B0  	STS        LCD_D6+0, R27
;__Lib_Lcd.c,90 :: 		
0x0236	0x064491B0  	LDS        R27, LCD_D5+0
0x023A	0x7DBF    	CBR        R27, 32
0x023C	0x064493B0  	STS        LCD_D5+0, R27
;__Lib_Lcd.c,91 :: 		
0x0240	0x064491B0  	LDS        R27, LCD_D4+0
0x0244	0x7EBF    	CBR        R27, 16
0x0246	0x064493B0  	STS        LCD_D4+0, R27
;__Lib_Lcd.c,93 :: 		
0x024A	0x064091B0  	LDS        R27, LCD_EN_Direction+0
0x024E	0x60B8    	SBR        R27, 8
0x0250	0x064093B0  	STS        LCD_EN_Direction+0, R27
;__Lib_Lcd.c,94 :: 		
0x0254	0x064091B0  	LDS        R27, LCD_RS_Direction+0
0x0258	0x60B4    	SBR        R27, 4
0x025A	0x064093B0  	STS        LCD_RS_Direction+0, R27
;__Lib_Lcd.c,95 :: 		
0x025E	0x064091B0  	LDS        R27, LCD_D4_Direction+0
0x0262	0x61B0    	SBR        R27, 16
0x0264	0x064093B0  	STS        LCD_D4_Direction+0, R27
;__Lib_Lcd.c,96 :: 		
0x0268	0x064091B0  	LDS        R27, LCD_D5_Direction+0
0x026C	0x62B0    	SBR        R27, 32
0x026E	0x064093B0  	STS        LCD_D5_Direction+0, R27
;__Lib_Lcd.c,97 :: 		
0x0272	0x064091B0  	LDS        R27, LCD_D6_Direction+0
0x0276	0x64B0    	SBR        R27, 64
0x0278	0x064093B0  	STS        LCD_D6_Direction+0, R27
;__Lib_Lcd.c,98 :: 		
0x027C	0x064091B0  	LDS        R27, LCD_D7_Direction+0
0x0280	0x68B0    	SBR        R27, 128
0x0282	0x064093B0  	STS        LCD_D7_Direction+0, R27
;__Lib_Lcd.c,100 :: 		
0x0286	0xDFBA    	RCALL      _Delay_5500us+0
;__Lib_Lcd.c,101 :: 		
0x0288	0xDFB9    	RCALL      _Delay_5500us+0
;__Lib_Lcd.c,102 :: 		
0x028A	0xDFB8    	RCALL      _Delay_5500us+0
;__Lib_Lcd.c,105 :: 		
0x028C	0x064491B0  	LDS        R27, LCD_D5+0
0x0290	0x62B0    	SBR        R27, 32
0x0292	0x064493B0  	STS        LCD_D5+0, R27
;__Lib_Lcd.c,106 :: 		
0x0296	0x064491B0  	LDS        R27, LCD_D4+0
0x029A	0x61B0    	SBR        R27, 16
0x029C	0x064493B0  	STS        LCD_D4+0, R27
;__Lib_Lcd.c,107 :: 		
0x02A0	0x064491B0  	LDS        R27, LCD_EN+0
0x02A4	0x60B8    	SBR        R27, 8
0x02A6	0x064493B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.c,108 :: 		
0x02AA	0xD0C8    	RCALL      _Delay_1us+0
;__Lib_Lcd.c,109 :: 		
0x02AC	0x064491B0  	LDS        R27, LCD_EN+0
0x02B0	0x7FB7    	CBR        R27, 8
0x02B2	0x064493B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.c,110 :: 		
0x02B6	0xDFA2    	RCALL      _Delay_5500us+0
;__Lib_Lcd.c,112 :: 		
0x02B8	0x064491B0  	LDS        R27, LCD_EN+0
0x02BC	0x60B8    	SBR        R27, 8
0x02BE	0x064493B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.c,113 :: 		
0x02C2	0xD0BC    	RCALL      _Delay_1us+0
;__Lib_Lcd.c,114 :: 		
0x02C4	0x064491B0  	LDS        R27, LCD_EN+0
0x02C8	0x7FB7    	CBR        R27, 8
0x02CA	0x064493B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.c,115 :: 		
0x02CE	0xDF96    	RCALL      _Delay_5500us+0
;__Lib_Lcd.c,117 :: 		
0x02D0	0x064491B0  	LDS        R27, LCD_EN+0
0x02D4	0x60B8    	SBR        R27, 8
0x02D6	0x064493B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.c,118 :: 		
0x02DA	0xD0B0    	RCALL      _Delay_1us+0
;__Lib_Lcd.c,119 :: 		
0x02DC	0x064491B0  	LDS        R27, LCD_EN+0
0x02E0	0x7FB7    	CBR        R27, 8
0x02E2	0x064493B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.c,120 :: 		
0x02E6	0xDF8A    	RCALL      _Delay_5500us+0
;__Lib_Lcd.c,123 :: 		
0x02E8	0x064491B0  	LDS        R27, LCD_D4+0
0x02EC	0x7EBF    	CBR        R27, 16
0x02EE	0x064493B0  	STS        LCD_D4+0, R27
;__Lib_Lcd.c,124 :: 		
0x02F2	0x064491B0  	LDS        R27, LCD_EN+0
0x02F6	0x60B8    	SBR        R27, 8
0x02F8	0x064493B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.c,125 :: 		
0x02FC	0xD09F    	RCALL      _Delay_1us+0
;__Lib_Lcd.c,126 :: 		
0x02FE	0x064491B0  	LDS        R27, LCD_EN+0
0x0302	0x7FB7    	CBR        R27, 8
0x0304	0x064493B0  	STS        LCD_EN+0, R27
;__Lib_Lcd.c,127 :: 		
0x0308	0xDF79    	RCALL      _Delay_5500us+0
;__Lib_Lcd.c,130 :: 		
